"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-03-28","0.02",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","65","H,,S","74",",,W","57",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-03-29","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","62","H,,S","67",",,W","52",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-03-30","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","52","H,,S","55",",,W","46",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-03-31","0.96",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","49","H,,S","54",",,W","45",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-04-01","0.01",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","52","H,,S","61",",,W","46",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-04-02","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","54","H,,S","66",",,W","43",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-04-03","0.11",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","58","H,,S","68",",,W","48",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-04-04","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","67","H,,S","82",",,W","60",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-04-05","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","68","H,,S","74",",,W","59",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-04-06","1.57",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","59","H,,S","61",",,W","51",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-04-07","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","49","H,,S","51",",,W","42",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-04-08","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","50","H,,S","65",",,W","39",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-04-09","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","56","H,,S","72",",,W","42",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-04-10","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","64","H,,S","82",",,W","50",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-04-11","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","70","H,,S","84",",,W","59",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-04-12","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","71","H,,S","79",",,W","62",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-04-13","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","64","H,,S","71",",,W","54",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-04-14","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","62","H,,S","73",",,W","54",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-04-15","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","63","H,,S","77",",,W","55",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-04-16","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","75","H,,S","89",",,W","65",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-04-17","0.07",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","71","H,,S","74",",,W","60",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-04-18","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","65","H,,S","72",",,W","54",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-04-19","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","58","H,,S","63",",,W","53",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-04-20","0.11",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","66","H,,S","82",",,W","57",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-04-21","0.12",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","70","H,,S","81",",,W","64",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-04-22","0.31",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","61","H,,S","64",",,W","51",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-04-23","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","54","H,,S","61",",,W","49",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-04-24","0.23",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","56","H,,S","57",",,W","53",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-04-25","0.08",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","57","H,,S","61",",,W","53",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-04-26","0.01",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","62","H,,S","72",",,W","58",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-04-27","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","68","H,,S","83",",,W","58",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-04-28","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","75","H,,S","84",",,W","65",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-04-29","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","78","H,,S","91",",,W","70",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-04-30","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","78","H,,S","88",",,W","66",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-05-01","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","74","H,,S","84",",,W","64",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-05-02","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","74","H,,S","80",",,W","63",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-05-03","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","65","H,,S","67",",,W","56",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-05-04","0.13",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","60","H,,S","67",",,W","53",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-05-05","1.75",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","65","H,,S","76",",,W","58",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-05-06","0.07",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","60","H,,S","65",",,W","50",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-05-07","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","55","H,,S","65",",,W","46",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-05-08","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","56","H,,S","65",",,W","47",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-05-09","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","57","H,,S","67",",,W","46",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-05-10","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","61","H,,S","76",",,W","50",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-05-11","1.04",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","59","H,,S","63",",,W","52",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-05-12","0.31",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","54","H,,S","59",",,W","50",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-05-13","0.51",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","54","H,,S","61",",,W","50",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-05-14","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","62","H,,S","82",",,W","47",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-05-15","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","66","H,,S","77",",,W","54",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-05-16","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","68","H,,S","79",",,W","55",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-05-17","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","74","H,,S","91",",,W","62",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-05-18","0.03",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","78","H,,S","88",",,W","70",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-05-19","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","79","H,,S","93",",,W","70",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-05-20","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","72","H,,S","73",",,W","61",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-05-21","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","63","H,,S","69",",,W","59",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-05-22","0.34",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","64","H,,S","72",",,W","58",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-05-23","0.06",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","65","H,,S","67",",,W","60",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-05-24","0.26",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","62","H,,S","66",",,W","58",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-05-25","0.75",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","64","H,,S","75",",,W","58",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-05-26","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","67","H,,S","78",",,W","58",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-05-27","0.03",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","68","H,,S","74",",,W","61",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-05-28","0.08",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","67","H,,S","74",",,W","62",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-05-29","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","71","H,,S","85",",,W","64",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-05-30","0.17",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","68","H,,S","72",",,W","63",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-05-31","0.02",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","71","H,,S","80",",,W","65",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-06-01","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","72","H,,S","85",",,W","63",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-06-02","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","74","H,,S","83",",,W","61",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-06-03","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","74","H,,S","86",",,W","61",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-06-04","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","74","H,,S","87",",,W","62",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-06-05","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","75","H,,S","77",",,W","69",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-06-06","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","72","H,,S","79",",,W","64",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-06-07","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","66","H,,S","69",",,W","59",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-06-08","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","65","H,,S","76",",,W","56",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-06-09","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","71","H,,S","84",",,W","59",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-06-10","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","76","H,,S","87",",,W","65",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-06-11","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","81","H,,S","93",",,W","71",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-06-12","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","84","H,,S","95",",,W","74",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-06-13","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","84","H,,S","95",",,W","75",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-06-14","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","84","H,,S","91",",,W","74",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-06-15","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","79","H,,S","85",",,W","72",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-06-16","0.36",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","76","H,,S","84",",,W","70",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-06-17","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","78","H,,S","89",",,W","74",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-06-18","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","82","H,,S","92",",,W","76",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-06-19","0.53",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","83","H,,S","89",",,W","72",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-06-20","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","78","H,,S","88",",,W","70",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-06-21","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","80","H,,S","90",",,W","71",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-06-22","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","82","H,,S","88",",,W","76",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-06-23","0.10",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","81","H,,S","89",",,W","73",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-06-24","0.07",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","83","H,,S","89",",,W","74",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-06-25","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","80","H,,S","88",",,W","72",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-06-26","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","77","H,,S","84",",,W","68",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-06-27","0.07",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","75","H,,S","82",",,W","66",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-06-28","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","73","H,,S","83",",,W","61",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-06-29","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","77","H,,S","91",",,W","66",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-06-30","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","82","H,,S","94",",,W","73",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-07-01","0.65",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"93",",,W","73",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-07-02","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"93",",,W","75",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-07-03","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"92",",,W","75",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-07-04","0.04",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"92",",,W","76",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-07-05","0.70",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"84",",,W","74",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-07-06","0.87",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"82",",,W","74",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-07-07","0.01",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"91",",,W","73",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-07-08","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"90",",,W","72",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-07-09","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"86",",,W","69",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-07-10","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"90",",,W","72",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2017-07-11","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"92",",,W","75",",,W",,,,,,,,,,,,,,,,
